# TOTAL_GENES = 16361
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster224     COVAR    468   16361       18.187     0.025735       7.2057    0.0058077
Cluster231     COVAR    468   16361       18.478     0.024621       7.7053    0.0082485
Cluster224     COVAR    469   16361        20.93     0.029616       7.9615    0.0042882
Cluster232     COVAR    469   16361       10.289     0.013995       8.3973      0.11025
Cluster224     COVAR    470   16361       17.018     0.024081       7.5652     0.012248
Cluster233     COVAR    470   16361       18.654     0.024838       8.0942     0.010601
Cluster224     COVAR    471   16361       15.497     0.021929       7.1492     0.015101
Cluster234     COVAR    471   16361       26.419     0.032738       8.2102   0.00064739
Cluster224     COVAR    472   16361       23.665     0.033487        6.269   8.0341e-05
Cluster242     COVAR    472   16361       22.437       0.0288       7.0437    0.0007242
Cluster224     COVAR    473   16361       24.387     0.034508       6.2122   4.3455e-05
Cluster250     COVAR    473   16361       22.134     0.037385       5.5546    3.395e-05
Cluster224     COVAR    474   16361       24.533     0.034716       6.2147   3.9661e-05
Cluster251     COVAR    474   16361       21.235     0.033249       5.7866   0.00012192
Cluster224     COVAR    475   16361       24.627     0.034847       6.2082   3.6606e-05
Cluster252     COVAR    475   16361       23.925     0.035327       6.2016   5.7462e-05
Cluster224     COVAR    476   16361       23.641     0.033453       6.2658   8.0996e-05
Cluster269     COVAR    476   16361       22.794     0.030084       6.9871    0.0005538
Cluster224     COVAR    477   16361       23.975     0.033926       6.2537   6.3377e-05
Cluster271     COVAR    477   16361       20.431     0.029329       6.4386   0.00075546
Cluster224     COVAR    478   16361        23.85     0.033748       6.2389   6.6274e-05
Cluster272     COVAR    478   16361       19.059     0.034442       5.2197   0.00013087
Cluster224     COVAR    479   16361       22.627     0.032018       6.2856   0.00015977
Cluster273     COVAR    479   16361       26.504     0.035422       6.9672   7.1457e-05
Cluster224     COVAR    480   16361       23.549     0.033323       6.2566   8.3985e-05
Cluster275     COVAR    480   16361       21.698     0.032588       6.1464   0.00020827
Cluster224     COVAR    481   16361        23.03     0.032588       6.2627   0.00011829
Cluster283     COVAR    481   16361       26.331     0.035931       6.7686   5.0317e-05
Cluster224     COVAR    482   16361       24.074     0.034066       6.2507   5.8974e-05
Cluster284     COVAR    482   16361       19.861     0.028894        6.339   0.00086628
Cluster224     COVAR    483   16361       23.518     0.033278       6.2588   8.6153e-05
Cluster286     COVAR    483   16361       22.926     0.032682       6.5265   0.00022246
Cluster224     COVAR    484   16361       24.918      0.03526        6.206   2.9861e-05
Cluster364     COVAR    484   16361       18.797     0.031361       5.2961   0.00019385
Cluster224     COVAR    485   16361       25.746     0.036431       6.1826   1.5717e-05
Cluster377     COVAR    485   16361       22.853     0.037332       5.3453   9.6071e-06
Cluster224     COVAR    486   16361       24.886     0.035214       6.1965   2.9737e-05
Cluster378     COVAR    486   16361       21.224      0.03566       5.0053   1.1236e-05
Cluster224     COVAR    487   16361       23.225     0.032864       6.2683   0.00010602
Cluster385     COVAR    487   16361       23.429     0.031794        6.513   0.00016135
Cluster224     COVAR    488   16361       25.096     0.035512       6.2036   2.6263e-05
Cluster386     COVAR    488   16361       15.891     0.029285       4.6629   0.00032804
Cluster224     COVAR    489   16361       25.227     0.035697       6.1997    2.373e-05
Cluster396     COVAR    489   16361       18.149     0.031501       5.2783   0.00029352
Cluster224     COVAR    490   16361       21.419     0.030309       6.3431   0.00036766
Cluster403     COVAR    490   16361       19.248      0.03494       4.9249   4.6693e-05
Cluster224     COVAR    491   16361       21.051     0.029788       6.3982   0.00050197
Cluster405     COVAR    491   16361       26.904     0.033218       7.4571   0.00015498
Cluster224     COVAR    492   16361       24.909     0.035247       6.1982   2.9414e-05
Cluster415     COVAR    492   16361       21.119     0.035069       5.1936   2.4005e-05
Cluster224     COVAR    493   16361       23.614     0.033414       6.2771   8.4667e-05
Cluster422     COVAR    493   16361       21.814     0.027917       7.0331   0.00096427
Cluster224     COVAR    494   16361       14.788     0.020925       6.8244      0.01513
Cluster426     COVAR    494   16361       36.811      0.04064       8.7003    1.171e-05
Cluster224     COVAR    495   16361       16.973     0.024017       6.7493    0.0059614
Cluster427     COVAR    495   16361       26.494     0.034708       7.1358   0.00010289
Cluster224     COVAR    496   16361       23.045     0.032609       6.2834   0.00012289
Cluster428     COVAR    496   16361       24.634     0.031534       7.0554   0.00024087
Cluster224     COVAR    497   16361       23.391       0.0331       6.2809    9.834e-05
Cluster429     COVAR    497   16361       19.987     0.029914       6.1761   0.00060704
Cluster224     COVAR    498   16361       21.762     0.030794       6.5455   0.00044361
Cluster430     COVAR    498   16361       14.171     0.022686       5.7638    0.0069801
Cluster225     COVAR    499   16361       20.171      0.03156       9.6863     0.018662
Cluster226     COVAR    499   16361       8.4866     0.011715       10.903      0.21817
Cluster225     COVAR    500   16361       17.541     0.027445       6.2863    0.0026358
Cluster228     COVAR    500   16361       23.709     0.030105       7.8762    0.0013075
Cluster225     COVAR    501   16361       15.219     0.023812       6.6995     0.011561
Cluster229     COVAR    501   16361       22.871     0.031754       7.6701    0.0014351
Cluster225     COVAR    502   16361       21.376     0.033446       6.2386   0.00030663
Cluster230     COVAR    502   16361       11.141     0.016695       6.3216      0.03901
Cluster225     COVAR    503   16361       18.757     0.029348       6.7617    0.0027715
Cluster231     COVAR    503   16361       15.851     0.021121       8.0242     0.024119
Cluster225     COVAR    504   16361       23.416     0.036638        7.867    0.0014602
Cluster232     COVAR    504   16361       4.8448    0.0065896       9.2085       0.2994
Cluster225     COVAR    505   16361       17.947      0.02808       7.4164    0.0077692
Cluster233     COVAR    505   16361       15.083     0.020083       8.8059     0.043382
Cluster225     COVAR    506   16361       16.141     0.025255       6.5721    0.0070302
Cluster234     COVAR    506   16361       24.439     0.030285       8.3758    0.0017652
Cluster225     COVAR    507   16361       23.964     0.037494        5.611   9.7994e-06
Cluster242     COVAR    507   16361       23.163     0.029732       6.9963   0.00046642
Cluster225     COVAR    508   16361       24.527     0.038375       5.5815   5.5969e-06
Cluster250     COVAR    508   16361       22.566     0.038116       5.5384   2.3187e-05
Cluster225     COVAR    509   16361       24.676     0.038609       5.5816   4.9495e-06
Cluster251     COVAR    509   16361       21.773     0.034092       5.7676   8.0312e-05
Cluster225     COVAR    510   16361       24.792      0.03879       5.5776   4.4294e-06
Cluster252     COVAR    510   16361       24.522     0.036209       6.1832   3.6737e-05
Cluster225     COVAR    511   16361        24.18     0.037833       5.5999   7.9283e-06
Cluster269     COVAR    511   16361       23.882     0.031519       6.9299   0.00028512
Cluster225     COVAR    512   16361        24.52     0.038364       5.5907   5.8207e-06
Cluster271     COVAR    512   16361       21.596     0.031002       6.3879    0.0003623
Cluster225     COVAR    513   16361        24.48     0.038301       5.5851   5.8957e-06
Cluster272     COVAR    513   16361       19.918     0.035994       5.1856   6.1516e-05
Cluster225     COVAR    514   16361       23.612     0.036944       5.6053   1.2709e-05
Cluster273     COVAR    514   16361       27.651     0.036954       6.8951   3.0488e-05
Cluster225     COVAR    515   16361       24.145     0.037778       5.5957   8.0368e-06
Cluster275     COVAR    515   16361       22.612      0.03396       6.1005   0.00010547
Cluster225     COVAR    516   16361       23.755     0.037167       5.6002   1.1159e-05
Cluster283     COVAR    516   16361       27.225     0.037151        6.717   2.5406e-05
Cluster225     COVAR    517   16361       24.558     0.038424       5.5905   5.6352e-06
Cluster284     COVAR    517   16361       20.965       0.0305       6.2916   0.00043184
Cluster225     COVAR    518   16361       24.164     0.037808       5.5953   7.9045e-06
Cluster286     COVAR    518   16361       23.962     0.034158        6.475   0.00010794
Cluster225     COVAR    519   16361       24.786     0.038781       5.5811   4.5084e-06
Cluster364     COVAR    519   16361       19.074     0.031823       5.2856   0.00015439
Cluster225     COVAR    520   16361       25.253     0.039512       5.5691    2.911e-06
Cluster377     COVAR    520   16361       22.873     0.037365       5.3434   9.3838e-06
Cluster225     COVAR    521   16361       25.071     0.039227       5.5709   3.4188e-06
Cluster378     COVAR    521   16361       21.727     0.036505       4.9939   6.8366e-06
Cluster225     COVAR    522   16361       23.414     0.036633       5.6216   1.5666e-05
Cluster385     COVAR    522   16361       23.713      0.03218       6.4821   0.00012744
Cluster225     COVAR    523   16361       24.232     0.037914       5.6018   7.6551e-06
Cluster386     COVAR    523   16361       15.346      0.02828       4.6727   0.00051257
Cluster225     COVAR    524   16361       25.156      0.03936       5.5746   3.2276e-06
Cluster396     COVAR    524   16361       18.586     0.032261       5.2671   0.00020945
Cluster225     COVAR    525   16361       21.049     0.032934       5.7393   0.00012289
Cluster403     COVAR    525   16361       18.601     0.033765       4.9453   8.4834e-05
Cluster225     COVAR    526   16361       21.002      0.03286       5.7696   0.00013677
Cluster405     COVAR    526   16361       26.137     0.032271       7.4627   0.00023134
Cluster225     COVAR    527   16361       25.347     0.039659       5.5684   2.6792e-06
Cluster415     COVAR    527   16361       21.926     0.036408        5.178   1.1532e-05
Cluster225     COVAR    528   16361       23.679     0.037049       5.6284   1.3013e-05
Cluster422     COVAR    528   16361       22.123     0.028312       6.9984   0.00078765
Cluster225     COVAR    529   16361       16.304     0.025509       6.0656     0.003599
Cluster426     COVAR    529   16361       35.649     0.039358       8.5817   1.6425e-05
Cluster225     COVAR    530   16361       18.162     0.028417        5.994    0.0012246
Cluster427     COVAR    530   16361        25.81     0.033812       7.0328   0.00012176
Cluster225     COVAR    531   16361       23.253     0.036382        5.632   1.8352e-05
Cluster428     COVAR    531   16361       24.922     0.031902       7.0182   0.00019249
Cluster225     COVAR    532   16361       23.237     0.036357       5.6479   1.9532e-05
Cluster429     COVAR    532   16361       19.833     0.029683       6.1634   0.00064714
Cluster225     COVAR    533   16361       21.919     0.034295       5.8607    9.237e-05
Cluster430     COVAR    533   16361       13.797     0.022088       5.7273     0.008003
Cluster226     COVAR    534   16361       15.785     0.021791       7.2294     0.014508
Cluster228     COVAR    534   16361        25.16     0.031947       8.0474   0.00088651
